Transaction_ID,Date,Region,Department,Product_Category,Revenue,Expenses,Profit,Budget_Target,Quarter,Year
TXN10594,2024-01-18,West,Operations,Personal Care,141996,91707.9,50288.1,167921.46,Q1,2024
TXN10595,2025-05-25,North,Marketing,Dairy,281238,225728.8,55509.2,309807.18,Q2,2025
TXN10596,2025-06-12,Central,Sales,Packaged Foods,55468,43972.01,11495.99,60025.12,Q2,2025
TXN10597,2024-11-19,West,Operations,Beverages,426589,299045.15,127543.85,463787.06,Q4,2024
TXN10598,2024-05-04,Central,Sales,Home Care,155179,107618.47,47560.53,169334.77,Q2,2024
TXN10599,2024-05-08,Central,Supply Chain,Beverages,165823,99992.59,65830.41,181683.08,Q2,2024
TXN10600,2025-12-08,West,Marketing,Dairy,134063,94170.79,39892.21,150353.09,Q4,2025
TXN10601,2024-06-18,North,Marketing,Beverages,233363,168545.67,64817.33,245966.86,Q2,2024
TXN10602,2025-06-24,Central,Supply Chain,Dairy,96637,75976.46,20660.54,111251.22,Q2,2025
TXN10603,2024-03-20,North,Marketing,Personal Care,271196,159775.63,111420.37,303446.47,Q1,2024
TXN10604,2025-08-13,North,Finance,Home Care,232912,154025.01,78886.99,272949.81,Q3,2025
TXN10605,2024-01-22,North,Operations,Beverages,65628,46667.75,18960.25,77400.75,Q1,2024
TXN10606,2025-07-11,North,Sales,Dairy,123368,89623.79,33744.21,143623.22,Q3,2025
TXN10607,2024-07-12,South,Operations,Home Care,113718,82400.92,31317.08,130062.17,Q3,2024
TXN10608,2025-02-09,North,Sales,Dairy,179019,131451.55,47567.45,211535.13,Q1,2025
TXN10609,2025-07-19,North,Sales,Personal Care,223274,136788.29,86485.71,239203.43,Q3,2025
TXN10610,2024-10-16,North,Finance,Personal Care,141296,88269.85,53026.15,151457.1,Q4,2024
TXN10611,2025-09-30,North,Marketing,Beverages,92753,69442.35,23310.65,110346.52,Q3,2025
TXN10612,2025-01-07,South,Sales,Beverages,188087,134691.01,53395.99,213794.49,Q1,2025
TXN10613,2024-12-31,Central,Finance,Dairy,252425,192264.36,60160.64,272013.51,Q4,2024
TXN10614,2024-12-08,Central,Sales,Snacks,178209,109400.01,68808.99,210381.57,Q4,2024
TXN10615,2025-11-08,North,Marketing,Home Care,279102,168403.17,110698.83,301006.02,Q4,2025
TXN10616,2025-07-21,South,Supply Chain,Snacks,203508,117890.7,85617.3,221934.18,Q3,2025
TXN10617,2024-09-05,South,Sales,Dairy,290221,221198.46,69022.54,307388.71,Q3,2024
TXN10618,2024-10-22,West,Finance,Home Care,234889,159374.2,75514.8,263093.88,Q4,2024
TXN10619,2025-08-14,South,Supply Chain,Snacks,224512,147979.18,76532.82,242057.05,Q3,2025
TXN10620,2024-04-03,North,Marketing,Beverages,258621,187162.02,71458.98,307711.8,Q2,2024
TXN10621,2024-09-14,South,Supply Chain,Snacks,177121,119626.26,57494.74,205961.67,Q3,2024
TXN10622,2024-01-20,West,Finance,Personal Care,68895,38881.71,30013.29,82519.45,Q1,2024
TXN10623,2025-06-23,East,Sales,Snacks,126888,77846.86,49041.14,139873.32,Q2,2025
TXN10624,2024-01-26,East,Operations,Packaged Foods,164257,112464.44,51792.56,193575.79,Q1,2024
TXN10625,2024-07-12,West,Sales,Snacks,303836,170051.75,133784.25,335454.7,Q3,2024
TXN10626,2025-08-22,South,Marketing,Dairy,100014,77897.83,22116.17,113965.39,Q3,2025
TXN10627,2025-03-19,South,Supply Chain,Snacks,85479,48220.27,37258.73,100666.99,Q1,2025
TXN10628,2024-10-30,West,Operations,Home Care,102496,70554.58,31941.42,108495.51,Q4,2024
TXN10629,2024-01-25,Central,Sales,Beverages,85075,59161.36,25913.64,95928.99,Q1,2024
TXN10630,2024-03-14,West,Sales,Packaged Foods,257510,180726.99,76783.01,304764.0,Q1,2024
TXN10631,2024-02-07,South,Marketing,Dairy,167707,120807.14,46899.86,199071.31,Q1,2024
TXN10632,2024-03-04,East,Marketing,Snacks,157951,95790.07,62160.93,182910.03,Q1,2024
TXN10633,2025-07-27,West,Supply Chain,Home Care,208442,148959.62,59482.38,233060.6,Q3,2025
TXN10634,2024-07-17,West,Sales,Beverages,351950,239163.08,112786.92,399462.29,Q3,2024
TXN10635,2025-09-15,West,Finance,Snacks,331962,228763.98,103198.02,359192.19,Q3,2025
TXN10636,2024-02-22,Central,Sales,Personal Care,140248,85094.86,55153.14,153193.5,Q1,2024
TXN10637,2024-07-10,Central,Sales,Personal Care,201887,104648.96,97238.04,221701.87,Q3,2024
TXN10638,2024-08-11,East,Supply Chain,Beverages,233607,156502.16,77104.84,268409.42,Q3,2024
TXN10639,2025-05-23,North,Supply Chain,Personal Care,125391,78314.31,47076.69,140348.57,Q2,2025
TXN10640,2024-02-25,Central,Supply Chain,Packaged Foods,98457,77857.82,20599.18,118141.49,Q1,2024
TXN10641,2024-12-15,North,Marketing,Snacks,130846,77329.61,53516.39,142315.18,Q4,2024
TXN10642,2024-11-03,South,Marketing,Packaged Foods,93887,70592.45,23294.55,105415.56,Q4,2024
TXN10643,2025-07-06,West,Sales,Home Care,264699,164853.72,99845.28,293414.52,Q3,2025
TXN10644,2024-03-12,Central,Operations,Dairy,70747,50667.55,20079.45,84276.88,Q1,2024
TXN10645,2025-03-01,West,Marketing,Personal Care,65254,37743.77,27510.23,75374.08,Q1,2025
TXN10646,2025-05-12,North,Marketing,Dairy,125742,93302.88,32439.12,146321.65,Q2,2025
TXN10647,2025-05-16,East,Supply Chain,Home Care,127724,90702.24,37021.76,144972.95,Q2,2025
TXN10648,2024-02-12,Central,Marketing,Snacks,57879,36473.74,21405.26,62350.35,Q1,2024
TXN10649,2024-03-23,West,Supply Chain,Beverages,114733,73159.74,41573.26,124726.06,Q1,2024
TXN10650,2024-11-21,Central,Operations,Packaged Foods,232585,160283.08,72301.92,255500.67,Q4,2024
TXN10651,2024-05-04,Central,Marketing,Personal Care,141322,78145.27,63176.73,165624.0,Q2,2024
TXN10652,2024-05-10,Central,Supply Chain,Snacks,138202,95556.45,42645.55,155104.97,Q2,2024
TXN10653,2024-12-07,West,Marketing,Snacks,534584,357691.55,176892.45,629116.76,Q4,2024
TXN10654,2025-09-08,East,Supply Chain,Home Care,71308,50170.34,21137.66,85236.44,Q3,2025
TXN10655,2024-11-17,North,Sales,Home Care,336624,232718.36,103905.64,379536.82,Q4,2024
TXN10656,2024-11-22,North,Finance,Home Care,129219,78187.87,51031.13,144236.45,Q4,2024
TXN10657,2025-11-28,Central,Finance,Dairy,237071,167608.8,69462.2,277610.34,Q4,2025
TXN10658,2024-12-20,West,Marketing,Dairy,437064,333775.89,103288.11,468998.29,Q4,2024
TXN10659,2024-06-15,East,Marketing,Packaged Foods,106957,71345.94,35611.06,116529.01,Q2,2024
TXN10660,2024-11-03,Central,Marketing,Beverages,301839,223496.46,78342.54,355157.19,Q4,2024
TXN10661,2024-04-03,South,Operations,Personal Care,59138,37675.14,21462.86,66891.62,Q2,2024
TXN10662,2024-02-05,South,Marketing,Beverages,53889,34775.29,19113.71,57816.47,Q1,2024
TXN10663,2024-09-18,West,Finance,Dairy,147744,124861.81,22882.19,162860.67,Q3,2024
TXN10664,2024-08-05,North,Marketing,Packaged Foods,148413,100484.72,47928.28,170057.66,Q3,2024
TXN10665,2024-09-19,South,Marketing,Snacks,166768,96456.8,70311.2,199674.02,Q3,2024
TXN10666,2025-12-26,East,Finance,Snacks,185869,114240.63,71628.37,199302.37,Q4,2025
TXN10667,2024-12-28,Central,Finance,Dairy,233920,193644.27,40275.73,277210.01,Q4,2024
TXN10668,2025-02-14,South,Supply Chain,Beverages,197451,142116.18,55334.82,211936.3,Q1,2025
TXN10669,2025-01-08,West,Finance,Personal Care,244298,128977.53,115320.47,288614.75,Q1,2025
TXN10670,2025-07-02,Central,Supply Chain,Snacks,212632,137586.62,75045.38,228627.02,Q3,2025
TXN10671,2025-08-15,West,Sales,Dairy,321809,244960.61,76848.39,347241.29,Q3,2025
TXN10672,2024-03-19,North,Operations,Home Care,133524,82027.53,51496.47,150817.53,Q1,2024
TXN10673,2025-01-13,West,Operations,Dairy,154184,125044.76,29139.24,174684.4,Q1,2025
TXN10674,2025-09-15,North,Finance,Beverages,160526,119181.91,41344.09,175073.74,Q3,2025
TXN10675,2024-07-14,East,Sales,Home Care,182491,118979.1,63511.9,210202.28,Q3,2024
TXN10676,2025-06-10,North,Operations,Dairy,199228,165458.52,33769.48,224900.94,Q2,2025
TXN10677,2024-05-02,East,Marketing,Personal Care,66735,38490.82,28244.18,71408.53,Q2,2024
TXN10678,2025-03-06,East,Marketing,Packaged Foods,74335,48847.41,25487.59,83430.13,Q1,2025
TXN10679,2024-07-07,North,Operations,Packaged Foods,248439,167966.29,80472.71,268534.91,Q3,2024
TXN10680,2025-12-14,South,Sales,Beverages,172745,125323.7,47421.3,188300.22,Q4,2025
TXN10681,2024-01-19,Central,Sales,Beverages,151740,109412.11,42327.89,176942.28,Q1,2024
TXN10682,2024-10-15,North,Sales,Dairy,257661,208146.48,49514.52,304852.96,Q4,2024
TXN10683,2024-09-10,North,Supply Chain,Packaged Foods,195857,144511.16,51345.84,233182.3,Q3,2024
TXN10684,2024-06-03,East,Supply Chain,Personal Care,78188,40229.51,37958.49,84863.13,Q2,2024
TXN10685,2024-04-18,South,Finance,Packaged Foods,108533,76302.11,32230.89,128535.19,Q2,2024
TXN10686,2025-01-27,North,Finance,Snacks,184657,112934.59,71722.41,220062.04,Q1,2025
TXN10687,2025-12-30,North,Supply Chain,Home Care,520869,326501.83,194367.17,617606.39,Q4,2025
TXN10688,2024-12-07,West,Finance,Home Care,217657,150367.75,67289.25,240025.37,Q4,2024
TXN10689,2024-03-24,South,Supply Chain,Dairy,130480,109304.3,21175.7,155494.96,Q1,2024
TXN10690,2024-04-26,Central,Supply Chain,Home Care,130313,87502.11,42810.89,144610.85,Q2,2024
TXN10691,2024-02-11,South,Sales,Packaged Foods,135493,94243.43,41249.57,159175.21,Q1,2024
TXN10692,2024-10-31,West,Finance,Home Care,221490,151487.58,70002.42,253864.27,Q4,2024
TXN10693,2024-07-04,Central,Operations,Packaged Foods,137992,101204.36,36787.64,146833.06,Q3,2024
TXN10694,2024-10-25,West,Sales,Dairy,342785,285224.03,57560.97,373808.79,Q4,2024
TXN10695,2024-10-05,West,Sales,Home Care,116794,71144.09,45649.91,133200.59,Q4,2024
TXN10696,2025-08-14,South,Finance,Home Care,240842,167629.36,73212.64,268251.15,Q3,2025
TXN10697,2024-05-26,South,Finance,Packaged Foods,128483,96301.23,32181.77,138701.61,Q2,2024
TXN10698,2024-03-11,East,Sales,Home Care,164090,116324.64,47765.36,179263.84,Q1,2024
TXN10699,2025-03-06,East,Supply Chain,Packaged Foods,223868,167108.68,56759.32,242796.39,Q1,2025
TXN10700,2024-04-27,Central,Sales,Packaged Foods,122614,93233.96,29380.04,147004.6,Q2,2024
TXN10701,2025-02-28,Central,Operations,Snacks,93510,52099.32,41410.68,108643.0,Q1,2025
TXN10702,2025-10-18,East,Operations,Snacks,136838,77219.31,59618.69,159754.32,Q4,2025
TXN10703,2025-04-07,Central,Sales,Dairy,162217,132812.31,29404.69,174100.96,Q2,2025
TXN10704,2024-01-06,South,Operations,Beverages,183444,134860.03,48583.97,212587.27,Q1,2024
TXN10705,2025-01-25,West,Finance,Beverages,149004,101236.95,47767.05,175045.47,Q1,2025
TXN10706,2025-05-24,North,Supply Chain,Snacks,134186,76006.16,58179.84,158934.33,Q2,2025
TXN10707,2024-11-17,Central,Sales,Beverages,255254,164237.55,91016.45,305082.93,Q4,2024
TXN10708,2025-10-26,Central,Marketing,Snacks,288877,195522.76,93354.24,339417.83,Q4,2025
TXN10709,2025-11-06,North,Marketing,Packaged Foods,441396,289082.21,152313.79,468864.1,Q4,2025
TXN10710,2025-01-06,West,Operations,Packaged Foods,80045,53885.6,26159.4,87389.02,Q1,2025
TXN10711,2025-06-09,South,Operations,Home Care,124780,92369.45,32410.55,146683.55,Q2,2025
TXN10712,2025-05-17,West,Supply Chain,Personal Care,311363,185143.47,126219.53,338429.21,Q2,2025
TXN10713,2024-10-23,Central,Marketing,Beverages,270663,181693.57,88969.43,300881.06,Q4,2024
TXN10714,2024-05-19,East,Operations,Home Care,217173,157875.38,59297.62,232191.7,Q2,2024
TXN10715,2025-02-05,West,Sales,Dairy,217550,184833.19,32716.81,238770.36,Q1,2025
TXN10716,2025-11-02,South,Marketing,Packaged Foods,267609,193181.25,74427.75,289147.24,Q4,2025
TXN10717,2025-05-24,West,Sales,Beverages,249983,186271.23,63711.77,275202.8,Q2,2025
TXN10718,2025-02-12,North,Operations,Packaged Foods,166095,128302.12,37792.88,197758.74,Q1,2025
TXN10719,2025-07-14,South,Sales,Home Care,70202,49143.58,21058.42,79974.42,Q3,2025
TXN10720,2025-08-08,Central,Finance,Packaged Foods,230681,156726.14,73954.86,275421.69,Q3,2025
TXN10721,2024-03-29,North,Operations,Snacks,115870,78356.61,37513.39,124089.09,Q1,2024
TXN10722,2024-03-07,West,Sales,Home Care,124403,86269.46,38133.54,144646.77,Q1,2024
TXN10723,2024-04-18,East,Supply Chain,Home Care,118615,87547.12,31067.88,139563.22,Q2,2024
TXN10724,2024-10-13,Central,Marketing,Beverages,221430,149628.02,71801.98,238828.15,Q4,2024
TXN10725,2024-06-29,North,Marketing,Dairy,246708,200026.17,46681.83,274340.14,Q2,2024
TXN10726,2025-08-12,South,Sales,Dairy,115293,95510.85,19782.15,137683.99,Q3,2025
TXN10727,2024-04-01,North,Supply Chain,Beverages,79188,49383.31,29804.69,83154.38,Q2,2024
TXN10728,2024-08-13,South,Supply Chain,Home Care,165807,116500.74,49306.26,178650.94,Q3,2024
TXN10729,2024-07-08,West,Finance,Personal Care,90619,54635.69,35983.31,105915.57,Q3,2024
TXN10730,2024-03-24,West,Finance,Personal Care,154831,97113.31,57717.69,181585.63,Q1,2024
TXN10731,2025-08-27,East,Marketing,Personal Care,180016,96836.93,83179.07,207160.8,Q3,2025
TXN10732,2024-04-25,East,Sales,Personal Care,152943,84666.51,68276.49,180873.82,Q2,2024
TXN10733,2025-11-21,East,Sales,Packaged Foods,259231,175780.35,83450.65,274078.23,Q4,2025
TXN10734,2025-06-12,Central,Sales,Packaged Foods,65647,45359.03,20287.97,70796.2,Q2,2025
TXN10735,2025-01-02,East,Marketing,Dairy,50181,41693.89,8487.11,58193.58,Q1,2025
TXN10736,2025-01-15,Central,Supply Chain,Dairy,164952,118688.78,46263.22,193997.78,Q1,2025
TXN10737,2024-05-27,East,Marketing,Beverages,90327,66892.81,23434.19,102928.0,Q2,2024
TXN10738,2024-03-01,East,Finance,Snacks,61660,42913.4,18746.6,70274.77,Q1,2024
TXN10739,2024-10-01,East,Marketing,Snacks,282241,194669.04,87571.96,335141.78,Q4,2024
TXN10740,2025-02-22,West,Sales,Snacks,156054,90173.97,65880.03,166577.45,Q1,2025
TXN10741,2024-01-31,Central,Marketing,Packaged Foods,127262,88056.23,39205.77,140796.4,Q1,2024
TXN10742,2025-04-19,Central,Sales,Dairy,71658,58271.0,13387.0,79227.23,Q2,2025
TXN10743,2025-11-01,South,Marketing,Snacks,416493,272368.3,144124.7,445267.83,Q4,2025
TXN10744,2024-05-19,Central,Finance,Dairy,115694,82306.84,33387.16,137778.28,Q2,2024
TXN10745,2024-06-25,Central,Supply Chain,Beverages,138760,89167.03,49592.97,151800.8,Q2,2024
TXN10746,2024-02-19,South,Sales,Personal Care,77932,46296.03,31635.97,92869.66,Q1,2024
TXN10747,2025-10-06,West,Sales,Dairy,230682,170670.25,60011.75,245165.14,Q4,2025
TXN10748,2024-10-06,East,Supply Chain,Packaged Foods,128899,89731.79,39167.21,150799.92,Q4,2024
TXN10749,2024-06-11,West,Operations,Beverages,109608,77228.31,32379.69,117080.41,Q2,2024
TXN10750,2025-02-13,West,Marketing,Snacks,251189,146688.96,104500.04,271201.16,Q1,2025
TXN10751,2024-02-18,West,Operations,Snacks,255174,143464.55,111709.45,269233.1,Q1,2024
TXN10752,2024-11-05,South,Marketing,Snacks,342965,235932.19,107032.81,371636.59,Q4,2024
TXN10753,2024-04-08,South,Sales,Personal Care,254641,133178.89,121462.11,298675.4,Q2,2024
TXN10754,2025-12-24,West,Operations,Home Care,291588,213895.19,77692.81,312910.96,Q4,2025
TXN10755,2024-10-20,West,Marketing,Dairy,414386,320973.12,93412.88,453629.42,Q4,2024
TXN10756,2025-12-20,East,Supply Chain,Personal Care,432529,236896.56,195632.44,472742.12,Q4,2025
TXN10757,2025-04-26,North,Operations,Dairy,149952,115694.35,34257.65,163587.28,Q2,2025
TXN10758,2025-10-08,East,Operations,Home Care,152042,109531.45,42510.55,160888.64,Q4,2025
TXN10759,2024-05-02,East,Supply Chain,Snacks,112171,74057.57,38113.43,131455.42,Q2,2024
TXN10760,2025-03-26,North,Operations,Personal Care,199945,119103.03,80841.97,235939.02,Q1,2025
TXN10761,2025-03-06,East,Operations,Beverages,165147,118719.1,46427.9,174704.33,Q1,2025
TXN10762,2024-05-14,Central,Operations,Snacks,118607,79447.91,39159.09,141142.52,Q2,2024
TXN10763,2024-07-13,South,Marketing,Beverages,223649,149449.98,74199.02,250308.93,Q3,2024
TXN10764,2024-05-15,South,Operations,Home Care,208258,151525.44,56732.56,223070.02,Q2,2024
TXN10765,2025-03-19,East,Supply Chain,Snacks,81304,49129.57,32174.43,86076.9,Q1,2025
TXN10766,2024-08-31,West,Marketing,Beverages,347727,228877.23,118849.77,416551.88,Q3,2024
TXN10767,2025-10-18,East,Supply Chain,Snacks,199022,128777.33,70244.67,226481.27,Q4,2025
TXN10768,2024-01-26,South,Operations,Packaged Foods,212264,160958.78,51305.22,223998.49,Q1,2024
TXN10769,2025-08-13,North,Finance,Packaged Foods,201953,140140.92,61812.08,241552.55,Q3,2025
TXN10770,2024-11-14,North,Operations,Beverages,255202,171406.08,83795.92,278082.05,Q4,2024
TXN10771,2025-11-15,North,Marketing,Dairy,432597,340714.39,91882.61,496971.57,Q4,2025
TXN10772,2024-08-11,West,Finance,Home Care,325216,205401.71,119814.29,364767.86,Q3,2024
TXN10773,2024-01-17,West,Finance,Dairy,104505,82315.87,22189.13,118730.18,Q1,2024
TXN10774,2024-10-14,Central,Operations,Packaged Foods,152973,113097.19,39875.81,175910.18,Q4,2024
TXN10775,2024-10-03,Central,Finance,Dairy,204737,162679.05,42057.95,235299.99,Q4,2024
TXN10776,2024-05-06,East,Sales,Dairy,71539,50572.86,20966.14,84239.27,Q2,2024
TXN10777,2024-02-21,North,Finance,Dairy,200758,156671.77,44086.23,234987.67,Q1,2024
TXN10778,2025-03-05,South,Marketing,Home Care,196772,129295.87,67476.13,214517.13,Q1,2025
TXN10779,2024-09-10,North,Sales,Dairy,209629,158334.26,51294.74,229807.05,Q3,2024
TXN10780,2024-04-04,East,Sales,Packaged Foods,81774,58246.48,23527.52,89223.12,Q2,2024
TXN10781,2025-03-17,South,Marketing,Snacks,239808,161719.83,78088.17,282441.15,Q1,2025
TXN10782,2025-07-04,North,Finance,Home Care,233589,172148.92,61440.08,269171.8,Q3,2025
TXN10783,2025-10-22,Central,Finance,Personal Care,206338,110758.98,95579.02,240140.33,Q4,2025
TXN10784,2024-10-23,Central,Operations,Beverages,164567,101421.6,63145.4,175923.34,Q4,2024
TXN10785,2025-12-11,East,Operations,Packaged Foods,321808,214163.86,107644.14,361268.81,Q4,2025
TXN10786,2024-04-23,South,Supply Chain,Personal Care,194638,97728.83,96909.17,206261.52,Q2,2024
TXN10787,2024-04-14,South,Sales,Packaged Foods,120883,92976.9,27906.1,139410.32,Q2,2024
TXN10788,2025-08-15,East,Supply Chain,Dairy,264275,191766.12,72508.88,305992.21,Q3,2025
TXN10789,2024-09-03,East,Marketing,Home Care,168922,112065.1,56856.9,177986.24,Q3,2024
TXN10790,2025-10-27,West,Finance,Beverages,426909,259614.82,167294.18,453893.44,Q4,2025
TXN10791,2025-06-26,West,Marketing,Home Care,96723,71656.97,25066.03,114716.88,Q2,2025
TXN10792,2024-01-17,West,Finance,Home Care,109500,76483.17,33016.83,121880.31,Q1,2024
TXN10793,2025-09-17,East,Operations,Snacks,101732,65947.07,35784.93,107626.32,Q3,2025
TXN10794,2025-10-29,East,Marketing,Snacks,186142,109847.7,76294.3,220901.34,Q4,2025
TXN10795,2024-04-20,East,Sales,Dairy,213944,165730.83,48213.17,240680.17,Q2,2024
TXN10796,2025-01-28,East,Sales,Personal Care,40768,26124.82,14643.18,47332.43,Q1,2025
TXN10797,2024-04-07,North,Marketing,Snacks,239109,155408.22,83700.78,280926.91,Q2,2024
TXN10798,2025-07-29,West,Sales,Home Care,257470,160999.41,96470.59,300412.39,Q3,2025
TXN10799,2025-03-23,West,Operations,Home Care,128671,87941.08,40729.92,151270.82,Q1,2025
TXN10800,2025-05-01,North,Finance,Snacks,94709,65908.31,28800.69,110473.62,Q2,2025
TXN10801,2025-11-06,South,Marketing,Packaged Foods,286811,224256.93,62554.07,315910.75,Q4,2025
TXN10802,2024-09-23,West,Supply Chain,Dairy,132204,112329.71,19874.29,148855.25,Q3,2024
TXN10803,2024-08-16,North,Operations,Home Care,312754,216200.06,96553.94,346027.85,Q3,2024
TXN10804,2024-07-11,Central,Sales,Snacks,47396,29543.28,17852.72,50210.61,Q3,2024
TXN10805,2025-03-16,Central,Operations,Snacks,116621,80453.89,36167.11,137048.09,Q1,2025
TXN10806,2025-06-25,Central,Sales,Home Care,67504,50221.61,17282.39,77916.98,Q2,2025
TXN10807,2024-02-01,South,Marketing,Dairy,160179,129025.73,31153.27,170200.56,Q1,2024
TXN10808,2024-04-21,Central,Operations,Packaged Foods,204011,157471.67,46539.33,239889.24,Q2,2024
TXN10809,2024-09-26,East,Supply Chain,Dairy,111566,93957.7,17608.3,117470.52,Q3,2024
TXN10810,2024-02-25,West,Supply Chain,Dairy,196387,165125.65,31261.35,229399.51,Q1,2024
TXN10811,2024-07-23,West,Marketing,Beverages,201967,136491.92,65475.08,215993.25,Q3,2024
TXN10812,2024-11-29,West,Sales,Packaged Foods,434160,286305.85,147854.15,462437.53,Q4,2024
TXN10813,2025-07-10,North,Sales,Snacks,126296,76370.32,49925.68,147445.11,Q3,2025
TXN10814,2025-06-24,North,Sales,Beverages,150708,106959.36,43748.64,161402.74,Q2,2025
TXN10815,2025-07-08,North,Finance,Beverages,305688,228347.41,77340.59,323413.06,Q3,2025
TXN10816,2025-06-18,South,Sales,Dairy,146947,123939.99,23007.01,172656.04,Q2,2025
TXN10817,2024-01-13,Central,Finance,Home Care,82245,57506.25,24738.75,90471.49,Q1,2024
TXN10818,2025-12-03,East,Operations,Home Care,242208,145926.85,96281.15,279453.51,Q4,2025
TXN10819,2024-05-10,North,Marketing,Home Care,96316,62373.95,33942.05,106474.08,Q2,2024
TXN10820,2024-12-18,Central,Sales,Beverages,114141,73371.18,40769.82,134135.37,Q4,2024
TXN10821,2024-02-04,North,Sales,Personal Care,128561,79931.28,48629.72,135839.38,Q1,2024
TXN10822,2025-05-28,South,Supply Chain,Beverages,168207,122147.02,46059.98,196911.05,Q2,2025
TXN10823,2025-12-02,North,Marketing,Dairy,238541,182271.04,56269.96,251963.5,Q4,2025
TXN10824,2024-04-06,North,Operations,Snacks,288387,171126.45,117260.55,330334.52,Q2,2024
TXN10825,2024-06-26,North,Finance,Home Care,142215,91089.23,51125.77,170161.34,Q2,2024
TXN10826,2025-02-16,West,Finance,Home Care,151156,94958.19,56197.81,176719.35,Q1,2025
